date,os,country,spend,impressions,clicks,installs
2020-08-07,ios,HK,0.78,45,0,0
2020-08-07,ios,HN,0.01,8,0,0
2020-08-07,ios,HR,0.15,30,0,0
2020-08-07,ios,HT,0.01,1,0,0
2020-08-07,ios,HU,1.07,242,2,1
2020-08-07,ios,ID,1.26,360,6,2
2020-08-07,ios,IE,0.25,27,2,1
2020-08-07,ios,IL,0.52,49,0,0
2020-08-07,ios,IN,1.64,549,13,4
2020-08-07,ios,IQ,0.89,579,12,2
2020-08-07,ios,IS,0.27,17,1,0
2020-08-07,ios,IT,5.48,1085,12,1
2020-08-07,ios,JE,0.01,5,0,0
2020-08-07,ios,JM,0.03,13,0,0
2020-08-07,ios,JO,0.14,32,1,0
2020-08-07,ios,JP,3.74,144,5,0
2020-08-07,ios,KE,0.02,10,0,0
2020-08-07,ios,KG,0.09,62,0,0
2020-08-07,ios,KH,0.12,34,0,0
2020-08-07,ios,KN,0.01,1,0,0
2020-08-07,ios,KR,2.35,95,3,1
2020-08-07,ios,KW,5.72,756,15,5
2020-08-07,ios,KY,0.03,3,0,0
2020-08-07,ios,KZ,0.79,182,6,0
2020-08-07,ios,LA,0.02,13,0,0
2020-08-07,ios,LB,0.08,52,1,0
2020-08-07,ios,LI,0.03,4,0,0
2020-08-07,ios,LK,0.03,10,0,0
2020-08-07,ios,LR,0.04,1,0,0
2020-08-07,ios,LT,0.42,67,1,0
2020-08-07,ios,LU,0.38,53,0,0
2020-08-07,ios,LV,0.24,42,0,0
2020-08-07,ios,LY,0.04,33,2,0
2020-08-07,ios,MA,0.13,23,0,0
2020-08-07,ios,MC,0.04,2,0,0
2020-08-07,ios,MD,0.08,30,0,0
2020-08-07,ios,ME,0.13,15,1,1
2020-08-07,ios,MG,0.03,3,0,0
2020-08-07,ios,MH,0.01,1,0,0
2020-08-07,ios,MK,0.05,15,0,0
2020-08-07,ios,ML,0.02,7,0,0
2020-08-07,ios,MM,0.05,43,1,1
2020-08-07,ios,MN,0.09,27,3,1
2020-08-07,ios,MO,0.18,8,0,0
2020-08-07,ios,MP,0.02,2,0,0
2020-08-07,ios,MT,0.04,7,0,0
2020-08-07,ios,MU,0.01,7,0,0
2020-08-07,ios,MX,1.32,149,3,1
2020-08-07,ios,MY,0.8,164,5,3
2020-08-07,ios,MZ,0.01,3,0,0
2020-08-07,ios,NA,0.02,8,0,0
2020-08-07,ios,NC,0.05,5,0,0
2020-08-07,ios,NE,0.01,2,0,0
2020-08-07,ios,NG,0.39,98,1,0
2020-08-07,ios,NI,0.04,7,0,0
2020-08-07,ios,NL,1.72,142,3,0
2020-08-07,ios,NO,1.69,98,2,0
2020-08-07,ios,NP,0.02,9,0,0
2020-08-07,ios,NZ,0.94,43,1,0
2020-08-07,ios,OM,0.18,56,3,1
2020-08-07,ios,PA,0.1,13,0,0
2020-08-07,ios,PE,0.21,47,1,0
2020-08-07,ios,PF,0.04,2,0,0
2020-08-07,ios,PH,1.18,273,1,1
2020-08-07,ios,PK,0.05,28,0,0
2020-08-07,ios,PL,3.66,670,6,0
2020-08-07,ios,PM,0.02,3,0,0
2020-08-07,ios,PR,0.67,64,0,0
2020-08-07,ios,PS,0.03,22,1,0
2020-08-07,ios,PT,0.33,45,1,0
2020-08-07,ios,PW,0.01,1,0,0
2020-08-07,ios,PY,0.05,20,0,0
2020-08-07,ios,QA,0.47,56,0,0
2020-08-07,ios,RE,0.02,6,0,0
2020-08-07,ios,RO,1.34,186,6,1
2020-08-07,ios,RS,0.1,43,3,0
2020-08-07,ios,RU,11.12,1844,39,11
2020-08-07,ios,SA,25.82,3786,58,24
2020-08-07,ios,SE,2.67,176,4,0
2020-08-07,ios,SG,0.7,35,1,0
2020-08-07,ios,SI,0.24,17,0,0
2020-08-07,ios,SK,0.88,110,1,1
2020-08-07,ios,SN,0.04,9,0,0
2020-08-07,ios,SV,0.02,11,2,0
2020-08-07,ios,TH,3.06,471,11,2
2020-08-07,ios,TR,5.43,2193,17,5
2020-08-07,ios,TT,0.02,2,0,0
2020-08-07,ios,TW,7.1,476,14,4
2020-08-07,ios,TZ,0.01,6,0,0
2020-08-07,ios,UA,7.65,2330,45,8
2020-08-07,ios,UG,0.15,3,0,0
2020-08-07,ios,UK,9.41,888,14,1
2020-08-07,ios,US,128.4,10095,84,30
2020-08-07,ios,UY,0.21,75,1,1
2020-08-07,ios,UZ,0.06,59,2,1
2020-08-07,ios,VE,0.05,25,0,0
2020-08-07,ios,VI,0.01,3,0,0
2020-08-07,ios,VN,4.6,676,16,5
2020-08-07,ios,XK,0.06,33,1,0
2020-08-07,ios,YE,0.01,2,0,0
2020-08-07,ios,YT,0.01,3,0,0
2020-08-07,ios,ZA,0.4,87,1,0
2020-08-07,ios,ZM,0.01,7,0,0
2020-08-07,ios,ZW,0.02,3,0,0
2020-08-08,android,AE,0.03,5,0,0
2020-08-08,android,AL,0.03,7,0,0
2020-08-08,android,AM,0.02,11,0,1
2020-08-08,android,AO,0.01,2,0,0
2020-08-08,android,AR,0.51,246,0,0
2020-08-08,android,AS,0.01,2,0,0
2020-08-08,android,AT,0.84,69,0,0
2020-08-08,android,AU,0.61,20,0,0
2020-08-08,android,AZ,0.17,58,2,0
2020-08-08,android,BA,0.02,19,0,0
2020-08-08,android,BE,0.12,15,0,0
2020-08-08,android,BF,0.01,3,0,0
2020-08-08,android,BG,0.33,92,2,1
2020-08-08,android,BN,0.02,5,0,0
2020-08-08,android,BO,0.07,35,0,0
2020-08-08,android,BR,6.9,2318,29,26
2020-08-08,android,BS,0.01,1,0,0
2020-08-08,android,BT,0.01,2,0,0
2020-08-08,android,BW,0.01,4,0,0
2020-08-08,android,BY,0.16,55,2,0
2020-08-08,android,CA,0.78,34,0,0
2020-08-08,android,CD,0.02,3,0,1
2020-08-08,android,CH,0.39,34,1,0
2020-08-08,android,CI,0.02,7,0,0
2020-08-08,android,CL,2.46,856,5,3
2020-08-08,android,CN,0.01,4,0,0
2020-08-08,android,CO,1.21,590,11,8
2020-08-08,android,CR,0.33,83,0,1
2020-08-08,android,CY,0.09,23,0,0
2020-08-08,android,CZ,1.19,146,2,5
2020-08-08,android,DE,3.62,218,3,2
2020-08-08,android,DK,0.16,14,0,0
2020-08-08,android,DM,0.01,1,0,0
2020-08-08,android,DO,0.09,32,1,0
2020-08-08,android,DZ,0.02,28,1,1
2020-08-08,android,EC,0.19,81,0,0
2020-08-08,android,EE,0.06,14,1,1
2020-08-08,android,EG,0.22,107,2,4
2020-08-08,android,ES,3.2,700,13,4
2020-08-08,android,FI,0.12,8,0,0
2020-08-08,android,FR,2.37,244,0,0
2020-08-08,android,GA,0.01,1,0,0
2020-08-08,android,GE,0.11,27,2,0
2020-08-08,android,GH,0.11,13,1,0
2020-08-08,android,GL,0.02,2,0,0
2020-08-08,android,GP,0.07,4,0,0
2020-08-08,android,GR,0.55,141,3,2
2020-08-08,android,GT,0.1,32,0,0
2020-08-08,android,HK,0.14,12,0,0
2020-08-08,android,HN,0.01,9,0,0
2020-08-08,android,HR,0.59,128,3,2
2020-08-08,android,HU,0.5,142,1,0
2020-08-08,android,ID,6.47,2504,22,7
2020-08-08,android,IE,0.27,17,0,0
2020-08-08,android,IL,0.22,24,2,0
2020-08-08,android,IN,3.08,1360,27,8
2020-08-08,android,IQ,0.05,78,1,1
2020-08-08,android,IS,0.02,4,0,0
2020-08-08,android,IT,5.68,1298,22,6
2020-08-08,android,JM,0.04,9,0,1
2020-08-08,android,JO,0.02,15,0,0
2020-08-08,android,JP,0.61,8,0,0
2020-08-08,android,KE,0.01,9,0,0
2020-08-08,android,KG,0.03,13,0,0
2020-08-08,android,KH,0.07,32,0,0
2020-08-08,android,KR,0.88,34,3,0
2020-08-08,android,KW,0.17,6,0,0
2020-08-08,android,KZ,0.44,82,4,1
2020-08-08,android,LA,0.01,3,0,0
2020-08-08,android,LB,0.04,23,1,1
2020-08-08,android,LK,0.09,28,0,0
2020-08-08,android,LT,0.28,43,0,0
2020-08-08,android,LU,0.05,8,0,0
2020-08-08,android,LV,0.08,17,0,0
2020-08-08,android,LY,0.01,7,0,0
2020-08-08,android,MA,0.14,36,1,0
2020-08-08,android,MD,0.07,18,0,0
2020-08-08,android,ME,0.02,3,0,0
2020-08-08,android,MK,0.03,16,0,0
2020-08-08,android,ML,0.02,1,0,0
2020-08-08,android,MM,0.09,98,0,0
2020-08-08,android,MU,0.01,7,0,0
2020-08-08,android,MV,0.01,2,0,0
2020-08-08,android,MX,2.84,1295,11,9
2020-08-08,android,MY,2.69,661,5,1
2020-08-08,android,NG,0.18,31,0,0
2020-08-08,android,NI,0.03,15,1,0
2020-08-08,android,NL,0.6,50,1,1
2020-08-08,android,NO,0.5,18,0,1
2020-08-08,android,NZ,0.38,20,0,0
2020-08-08,android,OM,0.04,6,0,0
2020-08-08,android,PA,0.09,14,0,0
2020-08-08,android,PE,0.78,190,2,2
2020-08-08,android,PG,0.02,2,0,0
2020-08-08,android,PH,1.62,562,3,7
2020-08-08,android,PK,0.11,25,0,1
2020-08-08,android,PL,11.39,2455,24,12
2020-08-08,android,PR,0.17,26,0,0
2020-08-08,android,PS,0.01,4,0,0
2020-08-08,android,PT,0.21,42,0,0
2020-08-08,android,PY,0.06,15,0,0
2020-08-08,android,QA,0.04,9,0,0
2020-08-08,android,RE,0.01,5,0,0
2020-08-08,android,RO,0.94,174,5,5
2020-08-08,android,RS,0.16,61,1,0
2020-08-08,android,RU,5.99,781,21,4
2020-08-08,android,SA,0.17,30,0,0
2020-08-08,android,SE,0.78,37,2,0
2020-08-08,android,SG,0.15,12,0,0
2020-08-08,android,SI,0.15,14,0,0
2020-08-08,android,SK,0.52,55,0,1
2020-08-08,android,SV,0.03,14,0,0
2020-08-08,android,TH,4.92,1158,14,5
2020-08-08,android,TN,0.02,12,0,0
2020-08-08,android,TR,4.55,1540,17,10
2020-08-08,android,TT,0.05,7,0,0
2020-08-08,android,TW,0.92,58,0,0
2020-08-08,android,TZ,0.02,6,0,0
2020-08-08,android,UA,29.79,8614,185,51
2020-08-08,android,UG,0.01,2,1,0
2020-08-08,android,UK,3.18,281,6,2
2020-08-08,android,US,108.33,8278,92,56
2020-08-08,android,UY,0.06,39,0,0
2020-08-08,android,UZ,0.09,34,2,1
2020-08-08,android,VE,0.01,7,0,0
2020-08-08,android,VN,2.35,656,7,3
2020-08-08,android,ZA,0.67,153,0,1
2020-08-08,ios,AE,4.14,309,4,0
2020-08-08,ios,AF,0.03,11,0,0
2020-08-08,ios,AL,0.08,16,1,2
2020-08-08,ios,AM,0.09,39,1,1
2020-08-08,ios,AO,0.21,7,0,0
2020-08-08,ios,AR,0.17,80,1,0
2020-08-08,ios,AS,0.01,1,0,0
2020-08-08,ios,AT,1.62,115,2,0
2020-08-08,ios,AU,2.18,110,1,0
2020-08-08,ios,AW,0.01,4,0,0
2020-08-08,ios,AZ,0.55,123,2,2
2020-08-08,ios,BA,0.02,11,0,0
2020-08-08,ios,BB,0.02,4,0,0
2020-08-08,ios,BD,0.02,6,0,0
2020-08-08,ios,BE,0.27,29,0,0
2020-08-08,ios,BG,0.27,77,0,0
2020-08-08,ios,BH,0.2,19,1,0
2020-08-08,ios,BJ,0.03,2,0,0
2020-08-08,ios,BO,0.06,16,0,0
2020-08-08,ios,BR,2.27,592,14,2
2020-08-08,ios,BS,0.09,11,0,0
2020-08-08,ios,BY,0.27,68,1,1
2020-08-08,ios,BZ,0.05,1,0,0
2020-08-08,ios,CA,1.03,75,1,0
2020-08-08,ios,CG,0.01,1,0,0
2020-08-08,ios,CH,1.89,141,2,1
2020-08-08,ios,CI,0.11,21,0,0
2020-08-08,ios,CL,0.91,250,4,2
2020-08-08,ios,CN,0.17,32,0,0
2020-08-08,ios,CO,0.37,170,1,0
2020-08-08,ios,CR,0.16,46,1,0
2020-08-08,ios,CY,0.11,40,0,0
2020-08-08,ios,CZ,0.6,88,1,1
2020-08-08,ios,DE,3.91,288,4,0
2020-08-08,ios,DJ,0.01,3,0,0
2020-08-08,ios,DK,0.9,52,2,0
2020-08-08,ios,DO,0.25,54,1,1
2020-08-08,ios,DZ,0.02,8,0,0
2020-08-08,ios,EC,0.1,30,0,0
2020-08-08,ios,EE,0.11,20,0,0
2020-08-08,ios,EG,0.66,131,3,1
2020-08-08,ios,ES,1.91,336,4,4
2020-08-08,ios,FO,0.02,3,0,0
2020-08-08,ios,FR,4.73,437,3,1
2020-08-08,ios,GD,0.01,1,0,0
2020-08-08,ios,GE,0.12,56,0,1
2020-08-08,ios,GF,0.01,1,0,0
2020-08-08,ios,GH,0.12,11,0,0
2020-08-08,ios,GL,0.03,5,0,0
2020-08-08,ios,GN,0.01,1,0,0
2020-08-08,ios,GR,0.44,65,0,0
2020-08-08,ios,GT,0.03,13,0,0
2020-08-08,ios,GU,0.1,10,0,0
2020-08-08,ios,HK,0.21,23,2,0
2020-08-08,ios,HN,0.05,15,0,0
2020-08-08,ios,HR,0.07,17,0,0
2020-08-08,ios,HU,0.67,141,3,0
2020-08-08,ios,ID,1.29,367,4,2
2020-08-08,ios,IE,0.14,16,0,0
2020-08-08,ios,IL,0.37,32,1,1
2020-08-08,ios,IM,0.07,4,1,0
2020-08-08,ios,IN,1.1,340,9,4
2020-08-08,ios,IQ,0.73,460,15,5
2020-08-08,ios,IS,0.06,5,0,0
2020-08-08,ios,IT,6.61,1416,24,6
2020-08-08,ios,JE,0.01,5,0,0
2020-08-08,ios,JM,0.04,10,0,0
2020-08-08,ios,JO,0.06,22,4,0
2020-08-08,ios,JP,2.76,111,5,2
2020-08-08,ios,KG,0.02,26,0,0
2020-08-08,ios,KH,0.1,37,2,0
2020-08-08,ios,KR,1.33,81,2,0
2020-08-08,ios,KW,4.61,476,6,0
2020-08-08,ios,KZ,0.41,126,1,0
2020-08-08,ios,LA,0.02,5,0,0
2020-08-08,ios,LB,0.04,53,1,1
2020-08-08,ios,LK,0.09,26,1,0
2020-08-08,ios,LR,0.03,2,0,0
2020-08-08,ios,LT,0.29,32,0,0
2020-08-08,ios,LU,0.28,63,1,0
2020-08-08,ios,LV,0.17,24,0,0
2020-08-08,ios,LY,0.02,21,1,0
2020-08-08,ios,MA,0.03,8,0,0
2020-08-08,ios,MD,0.03,16,0,0
2020-08-08,ios,MG,0.01,1,0,0
2020-08-08,ios,MK,0.06,13,0,0
2020-08-08,ios,MM,0.1,58,2,0
2020-08-08,ios,MN,0.21,28,1,0
2020-08-08,ios,MO,0.17,10,0,0
2020-08-08,ios,MQ,0.04,5,0,0
2020-08-08,ios,MT,0.03,3,0,0
2020-08-08,ios,MX,1.42,175,0,0
2020-08-08,ios,MY,0.99,203,2,0
2020-08-08,ios,NC,0.04,4,0,0
2020-08-08,ios,NG,0.19,73,1,0
2020-08-08,ios,NI,0.01,4,0,0
2020-08-08,ios,NL,2.31,83,2,3
2020-08-08,ios,NO,1.75,109,2,2
2020-08-08,ios,NP,0.02,5,0,0
2020-08-08,ios,NZ,0.94,45,1,0
2020-08-08,ios,OM,0.05,22,0,0
2020-08-08,ios,PA,0.03,12,0,0
2020-08-08,ios,PE,0.21,30,1,1
2020-08-08,ios,PF,0.04,6,0,0
2020-08-08,ios,PH,0.98,268,2,0
2020-08-08,ios,PK,0.05,28,0,0
2020-08-08,ios,PL,4.49,919,3,2
2020-08-08,ios,PR,0.32,64,0,0
2020-08-08,ios,PS,0.04,16,1,1
2020-08-08,ios,PT,0.19,21,0,0
2020-08-08,ios,PY,0.05,16,0,0
2020-08-08,ios,QA,0.53,33,0,0
2020-08-08,ios,RE,0.01,5,0,0
2020-08-08,ios,RO,0.52,137,2,0
2020-08-08,ios,RS,0.07,36,2,0
2020-08-08,ios,RU,7.05,1010,16,3
2020-08-08,ios,SA,18.3,2194,42,21
2020-08-08,ios,SE,3.73,212,4,0
2020-08-08,ios,SG,3.69,28,1,0
2020-08-08,ios,SI,0.14,11,1,0
2020-08-08,ios,SK,0.6,55,3,0
2020-08-08,ios,SN,0.02,8,0,0
2020-08-08,ios,SV,0.04,6,0,0
2020-08-08,ios,TH,2.69,573,10,2
2020-08-08,ios,TJ,0.01,4,1,0
2020-08-08,ios,TN,0.01,8,0,0
2020-08-08,ios,TR,3.1,1304,12,2
2020-08-08,ios,TW,4.88,296,11,2
2020-08-08,ios,TZ,0.05,5,1,0
2020-08-08,ios,UA,17.26,4808,121,36
2020-08-08,ios,UG,0.02,5,0,0
2020-08-08,ios,UK,8.04,866,11,2
2020-08-08,ios,US,101.73,7576,59,14
2020-08-08,ios,UY,0.24,64,4,1
2020-08-08,ios,UZ,0.06,44,0,0
2020-08-08,ios,VE,0.08,29,1,0
2020-08-08,ios,VI,0.01,3,0,0
2020-08-08,ios,VN,4.79,870,23,7
2020-08-08,ios,XK,0.02,13,0,0
2020-08-08,ios,ZA,0.13,33,0,0
2020-08-08,ios,ZM,0.01,5,0,0
2020-08-09,android,AD,0.01,1,0,0
2020-08-09,android,AE,0.02,7,0,0
2020-08-09,android,AL,0.03,8,1,0
2020-08-09,android,AM,0.03,26,1,2
2020-08-09,android,AR,0.4,308,4,3
2020-08-09,android,AT,0.39,47,0,0
2020-08-09,android,AU,0.11,16,0,0
2020-08-09,android,AW,0.01,1,0,0
2020-08-09,android,AZ,0.25,117,2,0
2020-08-09,android,BA,0.13,44,0,0
2020-08-09,android,BB,0.01,4,0,0
2020-08-09,android,BD,0.01,13,0,0
2020-08-09,android,BE,0.21,22,0,0
2020-08-09,android,BG,0.36,185,3,2
2020-08-09,android,BH,0.01,2,0,0
2020-08-09,android,BM,0.01,3,0,0
2020-08-09,android,BO,0.06,48,0,0
2020-08-09,android,BR,11.25,4502,49,19
2020-08-09,android,BS,0.02,2,0,0
2020-08-09,android,BW,0.01,2,0,0
2020-08-09,android,BY,0.46,40,0,0
2020-08-09,android,CA,0.35,26,0,0
2020-08-09,android,CH,0.13,14,0,0
2020-08-09,android,CL,4.03,1438,20,4
2020-08-09,android,CN,0.06,10,0,0
2020-08-09,android,CO,1.23,864,13,7
2020-08-09,android,CR,0.37,119,0,0
2020-08-09,android,CY,0.07,22,0,0
2020-08-09,android,CZ,1.34,199,5,4
2020-08-09,android,DE,2.5,256,8,3
2020-08-09,android,DK,0.2,13,0,0
2020-08-09,android,DO,0.11,41,1,0
2020-08-09,android,DZ,0.05,33,0,0
2020-08-09,android,EC,0.19,86,2,1
2020-08-09,android,EE,0.08,17,0,0
2020-08-09,android,EG,0.24,135,1,0
2020-08-09,android,ES,2.81,508,5,3
2020-08-09,android,FI,0.12,12,0,1
2020-08-09,android,FR,0.98,96,2,0
2020-08-09,android,GA,0.01,2,0,0
2020-08-09,android,GD,0.01,1,0,0
2020-08-09,android,GE,0.08,41,0,0
2020-08-09,android,GF,0.03,5,1,1
2020-08-09,android,GG,0.01,1,0,0
2020-08-09,android,GH,0.05,23,1,1
2020-08-09,android,GP,0.01,2,0,0
2020-08-09,android,GR,0.57,188,4,1
2020-08-09,android,GT,0.12,43,0,0
2020-08-09,android,GU,0.01,1,0,0
2020-08-09,android,HK,0.24,19,2,1
2020-08-09,android,HN,0.03,21,0,0
2020-08-09,android,HR,0.61,205,1,0
2020-08-09,android,HU,0.78,211,3,2
2020-08-09,android,ID,5.26,2296,34,13
2020-08-09,android,IE,0.05,14,0,0
2020-08-09,android,IL,0.25,22,3,1
2020-08-09,android,IM,0.02,3,0,0
2020-08-09,android,IN,2.72,1427,29,5
2020-08-09,android,IQ,0.08,63,2,2
2020-08-09,android,IS,0.09,5,0,0
2020-08-09,android,IT,4.62,1129,18,5
2020-08-09,android,JM,0.04,12,1,0
2020-08-09,android,JP,0.15,8,0,0
2020-08-09,android,KG,0.03,8,0,0
2020-08-09,android,KH,0.03,16,1,0
2020-08-09,android,KN,0.01,1,0,0
2020-08-09,android,KR,0.41,27,1,1
2020-08-09,android,KW,0.07,8,0,0
2020-08-09,android,KZ,0.44,145,3,2
2020-08-09,android,LA,0.02,7,0,0
2020-08-09,android,LB,0.04,26,0,0
2020-08-09,android,LK,0.11,36,2,0
2020-08-09,android,LT,0.22,59,2,1
2020-08-09,android,LU,0.04,9,0,0
2020-08-09,android,LV,0.15,33,2,1
2020-08-09,android,MA,0.1,47,0,0
2020-08-09,android,MD,0.02,22,1,0
2020-08-09,android,MK,0.04,18,0,0
2020-08-09,android,ML,0.02,3,0,0
2020-08-09,android,MM,0.11,124,0,0
2020-08-09,android,MQ,0.01,1,0,0
2020-08-09,android,MR,0.02,1,0,0
2020-08-09,android,MT,0.05,8,0,0
2020-08-09,android,MU,0.02,4,0,0
2020-08-09,android,MX,3.55,2074,19,7
2020-08-09,android,MY,1.9,570,1,0
2020-08-09,android,NC,0.01,2,0,0
2020-08-09,android,NG,0.11,21,0,0
2020-08-09,android,NI,0.01,18,0,0
2020-08-09,android,NL,0.71,65,2,1
2020-08-09,android,NO,0.27,19,1,0
2020-08-09,android,NZ,0.77,21,0,0
2020-08-09,android,OM,0.02,9,0,0
2020-08-09,android,PA,0.24,24,0,0
2020-08-09,android,PE,0.72,254,5,1
2020-08-09,android,PH,1.42,570,6,4
2020-08-09,android,PK,0.21,28,2,1
2020-08-09,android,PL,13.51,3449,42,18
2020-08-09,android,PR,0.19,42,0,0
2020-08-09,android,PT,0.36,76,1,0
2020-08-09,android,PY,0.06,22,0,0
2020-08-09,android,QA,0.03,4,0,0
2020-08-09,android,RE,0.04,8,0,0
2020-08-09,android,RO,1.11,298,8,5
2020-08-09,android,RS,0.19,72,1,1
2020-08-09,android,RU,5.49,970,27,12
2020-08-09,android,SA,0.13,23,2,1
2020-08-09,android,SE,0.44,30,1,1
2020-08-09,android,SG,0.23,16,0,0
2020-08-09,android,SI,0.09,15,0,0
2020-08-09,android,SJ,0.01,1,0,0
2020-08-09,android,SK,0.54,102,0,1
2020-08-09,android,SV,0.02,18,0,0
2020-08-09,android,TC,0.01,2,0,0
2020-08-09,android,TG,0.01,1,0,0
2020-08-09,android,TH,3.77,1147,14,4
2020-08-09,android,TN,0.02,23,1,0
2020-08-09,android,TR,4.94,2477,19,7
2020-08-09,android,TT,0.01,3,0,0
2020-08-09,android,TW,0.59,43,0,0
2020-08-09,android,TZ,0.01,4,0,0
2020-08-09,android,UA,27.51,8588,197,56
2020-08-09,android,UK,2.11,258,3,1
2020-08-09,android,US,148.22,11268,119,55
2020-08-09,android,UY,0.07,72,0,0
2020-08-09,android,UZ,0.02,19,0,1
2020-08-09,android,VE,0.01,9,0,0
2020-08-09,android,VN,2.28,606,7,1
2020-08-09,android,XK,0.02,2,0,0
2020-08-09,android,ZA,0.82,161,1,0
2020-08-09,ios,AE,3.34,379,4,0
2020-08-09,ios,AF,0.06,18,0,0
2020-08-09,ios,AL,0.18,19,0,0
2020-08-09,ios,AM,0.18,81,3,0
2020-08-09,ios,AO,0.15,4,1,0
2020-08-09,ios,AR,0.18,93,2,1
2020-08-09,ios,AT,1.48,173,1,0
2020-08-09,ios,AU,1.76,121,0,0
2020-08-09,ios,AW,0.04,4,0,0
2020-08-09,ios,AZ,0.66,179,4,1
2020-08-09,ios,BA,0.03,17,0,0
2020-08-09,ios,BD,0.04,5,0,0
2020-08-09,ios,BE,1.48,273,4,0
2020-08-09,ios,BG,0.34,77,0,0
2020-08-09,ios,BH,0.09,15,0,0
2020-08-09,ios,BM,0.02,5,0,0
2020-08-09,ios,BN,0.03,3,0,0
2020-08-09,ios,BO,0.01,12,0,0
2020-08-09,ios,BR,3.56,1264,23,3
2020-08-09,ios,BS,0.03,7,0,0
2020-08-09,ios,BW,0.02,4,0,0
2020-08-09,ios,BY,0.16,57,1,0
2020-08-09,ios,CA,1.3,75,3,1
2020-08-09,ios,CD,0.01,5,0,0
2020-08-09,ios,CH,2.37,185,2,0
2020-08-09,ios,CI,0.07,21,0,0
2020-08-09,ios,CL,0.87,314,5,1
2020-08-09,ios,CN,0.22,44,0,0
2020-08-09,ios,CO,0.57,211,5,1
2020-08-09,ios,CR,0.45,55,0,0
2020-08-09,ios,CY,0.3,123,1,0
2020-08-09,ios,CZ,0.56,102,1,0
2020-08-09,ios,DE,8.63,846,12,4
2020-08-09,ios,DJ,0.02,3,0,0
2020-08-09,ios,DK,0.73,52,1,0
2020-08-09,ios,DO,0.16,69,0,0
2020-08-09,ios,DZ,0.06,15,0,0
2020-08-09,ios,EC,0.16,43,0,0
2020-08-09,ios,EE,0.56,26,0,0
2020-08-09,ios,EG,0.46,123,2,0
2020-08-09,ios,ES,3.46,848,13,5
2020-08-09,ios,FI,0.31,32,0,0
2020-08-09,ios,FO,0.01,1,0,0
2020-08-09,ios,FR,5.01,586,8,0
2020-08-09,ios,GA,0.02,3,0,0
2020-08-09,ios,GE,0.11,62,3,0
2020-08-09,ios,GG,0.02,3,1,0
2020-08-09,ios,GH,0.11,20,1,0
2020-08-09,ios,GI,0.01,3,0,0
2020-08-09,ios,GL,0.03,6,0,0
2020-08-09,ios,GN,0.01,3,0,0
2020-08-09,ios,GR,1.06,367,5,0
2020-08-09,ios,GT,0.07,14,1,0
2020-08-09,ios,GU,0.1,10,0,0
2020-08-09,ios,GY,0.03,1,0,0
2020-08-09,ios,HK,0.38,27,1,0
2020-08-09,ios,HN,0.01,7,0,0
2020-08-09,ios,HR,0.11,15,0,0
2020-08-09,ios,HT,0.01,3,0,0
2020-08-09,ios,HU,0.39,138,3,1
2020-08-09,ios,ID,0.94,351,3,0
2020-08-09,ios,IE,0.26,52,0,0
2020-08-09,ios,IL,0.39,40,0,0
2020-08-09,ios,IM,0.01,3,0,0
2020-08-09,ios,IN,0.97,379,5,2
2020-08-09,ios,IQ,0.56,446,8,1
2020-08-09,ios,IS,0.09,11,0,0
2020-08-09,ios,IT,8.91,2360,20,7
2020-08-09,ios,JE,0.02,6,0,0
2020-08-09,ios,JM,0.05,17,0,0
2020-08-09,ios,JO,0.16,34,2,0
2020-08-09,ios,JP,2.63,117,2,0
2020-08-09,ios,KG,0.04,35,0,0
2020-08-09,ios,KH,0.17,42,1,0
2020-08-09,ios,KN,0.01,1,0,0
2020-08-09,ios,KR,2.42,102,6,1
2020-08-09,ios,KW,5.25,492,15,3
2020-08-09,ios,KZ,0.63,196,3,0
2020-08-09,ios,LA,0.01,5,0,0
2020-08-09,ios,LB,0.04,61,1,0
2020-08-09,ios,LK,0.08,26,1,0
2020-08-09,ios,LT,0.1,24,1,0
2020-08-09,ios,LU,0.32,59,0,1
2020-08-09,ios,LV,0.2,38,0,0
2020-08-09,ios,LY,0.02,28,0,0
2020-08-09,ios,MA,0.08,17,1,0
2020-08-09,ios,MD,0.03,23,0,0
2020-08-09,ios,ME,0.01,9,0,0
2020-08-09,ios,MF,0.01,3,0,0
2020-08-09,ios,MG,0.01,2,0,0
2020-08-09,ios,MK,0.04,7,1,1
2020-08-09,ios,ML,0.02,5,0,0
2020-08-09,ios,MM,0.08,59,1,1
2020-08-09,ios,MN,0.01,20,0,0
2020-08-09,ios,MO,0.02,3,0,0
2020-08-09,ios,MQ,0.12,3,0,0
2020-08-09,ios,MX,0.8,216,3,3
2020-08-09,ios,MY,0.9,149,2,1
2020-08-09,ios,MZ,0.01,5,0,0
2020-08-09,ios,NA,0.08,11,1,0
2020-08-09,ios,NC,0.05,4,0,0
2020-08-09,ios,NE,0.01,1,0,0
2020-08-09,ios,NG,0.28,78,2,1
2020-08-09,ios,NI,0.01,13,0,0
2020-08-09,ios,NL,2.6,351,4,1
2020-08-09,ios,NO,1.32,83,0,0
2020-08-09,ios,NP,0.01,5,0,0
2020-08-09,ios,NZ,0.47,41,0,0
2020-08-09,ios,OM,0.19,32,0,0
2020-08-09,ios,PA,0.07,18,1,1
2020-08-09,ios,PE,0.15,38,1,0
2020-08-09,ios,PF,0.01,6,0,0
2020-08-09,ios,PH,0.79,207,5,2
